0.8300000000000001,0.9606126914660832,0.9623893805309734,0.9931350114416476,1.0
0.84,0.9606126914660832,0.9607843137254902,0.9891540130151844,1.0
0.85,0.9446808510638298,0.956989247311828,0.9891540130151844,1.0
0.86,0.9416666666666667,0.9532908704883227,0.9891540130151844,1.0
0.87,0.9381443298969072,0.9510204081632653,0.9891540130151844,1.0
0.88,0.9354838709677419,0.9510204081632653,0.9811320754716981,1.0
0.89,0.9324055666003976,0.9510204081632653,0.9811320754716981,1.0
0.9,0.9308300395256917,0.9494949494949495,0.979253112033195,1.0
0.91,0.9281553398058252,0.9445544554455445,0.9714285714285714,1.0
0.92,0.925,0.9431372549019608,0.9621513944223108,1.0
0.93,0.8966789667896679,0.9364161849710982,0.9585798816568047,0.997946611909651
0.9400000000000001,0.8894927536231884,0.9216417910447762,0.9499036608863198,0.9959677419354839
0.9500000000000001,0.8747795414462081,0.915129151291513,0.9411764705882353,0.9940119760479041
0.96,0.7795031055900621,0.8422818791946308,0.8551959114139693,0.9881889763779528
0.97,0.6814516129032258,0.7090909090909091,0.817741935483871,0.9694656488549618
0.98,0.3672883787661406,0.35980323260716796,0.5150602409638554,0.9429097605893186
0.99,0.0,0.0,0.0,0.9070175438596492
1.0,0.0,0.0,0.0,0.706359945872801
